store_id,sku_id,stock_on_hand,reorder_point,safety_stock,avg_weekly_demand,forecast_weekly_demand,risk_demand_estimate,demand_source,stockout_risk,below_safety_risk,reorder_risk,overstock_risk,final_risk_category,final_recommended_action
ST23,SKU01121,48,93,45,0.06382978723404255,,0.06382978723404255,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST23,SKU03665,38,60,15,0.047619047619047616,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST29,SKU04165,202,84,19,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST22,SKU01710,56,22,10,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST22,SKU03564,69,98,41,0.027624309392265192,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST23,SKU03685,237,94,30,0.034482758620689655,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST27,SKU03062,204,91,20,0.06349206349206349,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST06,SKU01657,19,27,9,0.12903225806451613,,0.12903225806451613,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST03,SKU03777,235,99,42,0.06040268456375839,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST27,SKU03933,115,91,27,0.07894736842105263,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST20,SKU00340,50,42,17,0.13043478260869565,,0.13043478260869565,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST15,SKU03363,65,69,31,1.0,,1.0,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST19,SKU01127,15,69,33,0.1360544217687075,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST19,SKU02909,60,30,7,0.3333333333333333,,0.3333333333333333,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST15,SKU04284,13,33,16,0.09195402298850575,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST18,SKU03002,0,23,8,0.011764705882352941,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU03954,47,78,34,0.08791208791208792,1.0,1.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST16,SKU03068,249,92,34,0.2857142857142857,,0.2857142857142857,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST03,SKU01846,160,58,18,0.03597122302158273,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST12,SKU03175,25,66,30,0.15625,,0.15625,Average Weekly Demand,False,True,True,False,High Risk,Expedite Replenishment
ST04,SKU04626,140,81,19,0.0582010582010582,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST30,SKU02513,192,89,38,0.12,,0.12,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST08,SKU04175,21,40,10,0.044444444444444446,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST13,SKU00908,94,63,20,0.036585365853658534,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST27,SKU00112,142,57,11,0.10526315789473684,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST28,SKU01842,0,78,24,1.0,,1.0,Average Weekly Demand,True,True,True,False,Critical Stockout,Immediate Reorder
ST29,SKU00820,269,94,38,0.0625,,0.0625,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST06,SKU03987,13,27,12,0.11538461538461539,,0.11538461538461539,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST20,SKU04154,202,80,19,0.7121951219512195,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST21,SKU03503,130,46,21,0.1875,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST11,SKU04311,59,26,9,0.17391304347826086,,0.17391304347826086,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST03,SKU00060,70,84,20,0.08421052631578947,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST27,SKU04060,26,58,18,0.0625,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST22,SKU00506,102,98,48,0.06923076923076923,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST18,SKU00823,160,86,43,0.10714285714285714,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST06,SKU02868,141,96,42,0.08860759493670886,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST10,SKU01744,2,33,8,1.0,,1.0,Average Weekly Demand,False,True,True,False,High Risk,Expedite Replenishment
ST12,SKU02937,248,89,24,0.05,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST14,SKU02145,2,57,25,0.14893617021276595,,0.14893617021276595,Average Weekly Demand,False,True,True,False,High Risk,Expedite Replenishment
ST12,SKU00784,79,76,20,0.03804347826086957,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST08,SKU02298,52,28,13,0.05,1.0,1.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST16,SKU04828,44,62,15,0.03314917127071823,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST25,SKU03714,53,32,7,1.4,,1.4,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST19,SKU01990,44,35,15,0.03496503496503497,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST25,SKU01395,75,31,6,0.10309278350515463,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST11,SKU00893,24,32,12,0.17098445595854922,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST09,SKU03149,36,39,13,0.06962025316455696,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST09,SKU00030,43,31,10,0.018404907975460124,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST09,SKU01164,165,90,24,0.09090909090909091,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST03,SKU03901,74,31,14,0.08280254777070063,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST06,SKU02504,144,62,19,0.03968253968253968,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST05,SKU03699,12,27,12,0.09090909090909091,,0.09090909090909091,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST17,SKU04544,19,62,28,0.034482758620689655,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST17,SKU04321,260,93,22,5.5311004784688995,10.0,10.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST25,SKU02774,241,95,45,0.03669724770642202,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST03,SKU03059,70,60,22,0.028037383177570093,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST15,SKU00968,139,49,18,0.05333333333333334,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST21,SKU04563,72,36,12,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST22,SKU00264,88,30,9,0.2,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST21,SKU00893,29,29,8,0.17098445595854922,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST16,SKU03374,63,85,41,0.026881720430107527,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST30,SKU03977,146,56,22,0.05102040816326531,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST13,SKU03981,61,37,8,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST03,SKU00079,138,48,12,0.3402061855670103,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST20,SKU04204,36,21,5,0.09523809523809523,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST17,SKU04923,62,21,9,0.21052631578947367,,0.21052631578947367,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST18,SKU02812,91,67,24,0.125,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST25,SKU03228,65,52,11,0.07407407407407407,,0.07407407407407407,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST07,SKU02389,49,54,12,0.04,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST04,SKU01582,230,98,27,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST28,SKU02399,151,83,36,0.05813953488372093,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST18,SKU00880,75,33,14,0.07142857142857142,,0.07142857142857142,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST11,SKU04078,50,70,34,0.1,,0.1,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST14,SKU04977,52,44,18,0.046357615894039736,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST04,SKU04538,113,51,14,0.4,,0.4,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST30,SKU02988,177,69,31,0.032467532467532464,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST08,SKU04355,11,24,6,0.06756756756756757,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST19,SKU00192,91,83,17,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST14,SKU03525,147,54,11,0.12195121951219512,,0.12195121951219512,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST08,SKU04307,82,87,36,1.0,,1.0,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST27,SKU00694,0,28,10,0.10909090909090909,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST29,SKU03854,193,85,35,0.049019607843137254,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST24,SKU01280,94,90,20,0.0546448087431694,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST29,SKU02741,165,71,27,0.042105263157894736,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST27,SKU02198,12,63,23,0.03597122302158273,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST05,SKU04749,24,56,19,0.058823529411764705,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST05,SKU04571,43,67,27,0.3069306930693069,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST23,SKU01962,191,87,40,0.023952095808383235,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST01,SKU04571,181,63,14,0.3069306930693069,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST21,SKU01600,118,56,20,0.024793388429752067,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST27,SKU03461,17,28,12,0.065,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST08,SKU00893,54,32,9,0.17098445595854922,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST18,SKU01326,37,97,44,0.07575757575757576,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST01,SKU01302,138,72,22,0.05517241379310345,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST20,SKU01738,96,64,24,0.05747126436781609,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST20,SKU00685,97,33,14,0.07428571428571429,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST17,SKU02141,208,72,34,0.5245098039215687,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST01,SKU04130,44,92,18,0.5833333333333334,,0.5833333333333334,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST02,SKU02858,46,31,12,0.33507853403141363,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST21,SKU00953,143,92,22,0.4830917874396135,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST14,SKU03433,6,57,27,0.0821917808219178,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST06,SKU00612,29,34,8,1.0,,1.0,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST22,SKU04452,72,86,34,0.0625,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST08,SKU01988,44,36,15,0.0784313725490196,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST23,SKU01293,27,38,19,0.06896551724137931,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST19,SKU01317,142,56,17,0.10270270270270271,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST18,SKU03292,33,53,16,0.4729064039408867,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST29,SKU02330,140,58,29,0.05384615384615385,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST29,SKU01338,63,84,18,0.07894736842105263,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST21,SKU04220,188,77,28,0.3,,0.3,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST04,SKU02469,45,59,27,0.6666666666666666,,0.6666666666666666,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST01,SKU02605,232,85,18,0.04455445544554455,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST30,SKU01048,70,25,11,0.13157894736842105,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST24,SKU00702,141,92,24,0.05660377358490566,1.0,1.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST20,SKU03840,68,42,14,0.18716577540106952,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST06,SKU02909,43,28,12,0.3333333333333333,,0.3333333333333333,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST22,SKU02968,90,86,22,0.06578947368421052,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST30,SKU00527,126,60,13,0.09941520467836257,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST18,SKU01884,0,71,29,0.046052631578947366,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST24,SKU04822,13,21,5,0.08333333333333333,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST22,SKU03391,166,80,22,0.038461538461538464,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST08,SKU00990,66,26,11,0.05185185185185185,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST20,SKU02095,235,87,29,0.03636363636363636,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST03,SKU01336,56,27,8,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST17,SKU01953,137,72,35,0.031914893617021274,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST14,SKU04596,72,100,43,1.4202898550724639,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST03,SKU00866,239,81,19,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST29,SKU00068,8,99,39,0.11627906976744186,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST26,SKU01296,144,82,29,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST30,SKU02283,221,78,24,0.05172413793103448,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST04,SKU02623,43,39,14,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST24,SKU02719,3,42,13,0.04878048780487805,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST07,SKU03088,27,20,6,0.3,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST13,SKU03422,74,52,11,0.37037037037037035,,0.37037037037037035,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST03,SKU02258,65,49,11,0.14285714285714285,,0.14285714285714285,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST09,SKU03292,196,85,34,0.4729064039408867,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST22,SKU02596,49,43,13,0.05,,0.05,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST16,SKU03444,112,51,13,0.125,,0.125,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST29,SKU03076,48,87,22,0.0449438202247191,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST14,SKU04713,64,54,25,0.09523809523809523,,0.09523809523809523,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST24,SKU00278,59,32,9,0.0847457627118644,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST01,SKU03795,125,45,9,0.05555555555555555,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST09,SKU03766,74,47,18,0.0875,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST15,SKU02449,147,52,17,0.14457831325301204,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST08,SKU04309,11,66,25,0.08771929824561403,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST07,SKU01595,189,85,19,0.021739130434782608,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST17,SKU03172,57,82,35,0.1,2.0,2.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST12,SKU03193,78,94,33,0.14018691588785046,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST09,SKU01271,5,94,28,1.0,,1.0,Average Weekly Demand,False,True,True,False,High Risk,Expedite Replenishment
ST11,SKU03088,55,33,16,0.3,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST06,SKU01371,5,27,7,0.39086294416243655,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST06,SKU00804,9,21,6,1.0,,1.0,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST07,SKU01500,102,48,21,0.05,,0.05,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST28,SKU00376,76,28,8,0.1407035175879397,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST20,SKU02146,13,67,29,2.0,,2.0,Average Weekly Demand,False,True,True,False,High Risk,Expedite Replenishment
ST07,SKU04071,131,45,17,0.0784313725490196,,0.0784313725490196,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST15,SKU01446,9,98,24,0.059602649006622516,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST16,SKU04273,67,34,11,0.06944444444444445,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST07,SKU03690,88,74,21,0.05263157894736842,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST05,SKU01241,20,25,11,0.13636363636363635,,0.13636363636363635,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST23,SKU01764,243,85,38,0.1125,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST24,SKU00286,161,66,31,0.295,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST04,SKU01117,232,97,26,0.07692307692307693,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST23,SKU04063,8,90,30,0.12105263157894737,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST03,SKU04025,7,28,7,1.0,,1.0,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST27,SKU01746,119,45,10,0.06837606837606838,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST30,SKU02433,4,68,22,0.05844155844155844,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST25,SKU00264,223,75,30,0.2,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST14,SKU03676,279,99,25,0.08333333333333333,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST06,SKU00996,24,82,38,0.08235294117647059,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST29,SKU03471,119,79,39,0.05,,0.05,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST08,SKU01549,32,25,7,0.0748663101604278,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST20,SKU04264,0,23,9,0.04093567251461988,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU00252,12,27,13,1.0,,1.0,Average Weekly Demand,False,True,True,False,High Risk,Expedite Replenishment
ST28,SKU01022,6,40,17,0.13793103448275862,,0.13793103448275862,Average Weekly Demand,False,True,True,False,High Risk,Expedite Replenishment
ST06,SKU01862,51,43,14,0.05555555555555555,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST11,SKU04664,32,47,22,0.05,,0.05,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST03,SKU01297,26,21,4,0.08163265306122448,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST21,SKU02156,93,43,11,0.42857142857142855,,0.42857142857142855,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST12,SKU03812,15,44,10,0.18439716312056736,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST28,SKU03647,89,80,28,0.04242424242424243,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST03,SKU03715,134,83,29,3.0,,3.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST27,SKU04954,260,88,38,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST08,SKU02804,85,67,29,0.09090909090909091,,0.09090909090909091,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST18,SKU04369,233,86,19,0.09523809523809523,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST16,SKU03547,130,78,16,0.038461538461538464,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST15,SKU01231,25,20,6,3.0,,3.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST29,SKU00426,23,66,32,0.041666666666666664,0.0,0.0,Seasonal-Naive Forecast,False,True,True,False,High Risk,Expedite Replenishment
ST18,SKU03947,51,35,11,1.75,,1.75,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST25,SKU01584,0,23,6,1.0,,1.0,Average Weekly Demand,True,True,True,False,Critical Stockout,Immediate Reorder
ST01,SKU02404,65,85,25,0.1134020618556701,0.0,0.0,Seasonal-Naive Forecast,False,False,True,False,Reorder Required,Plan Reorder
ST05,SKU00942,111,56,17,0.3883495145631068,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST19,SKU02155,66,55,24,0.13157894736842105,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST23,SKU01685,202,73,18,0.08333333333333333,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST03,SKU00006,119,66,27,0.016666666666666666,0.0,0.0,Seasonal-Naive Forecast,False,False,False,False,Healthy / Monitor,No Immediate Action
ST21,SKU00105,16,28,6,1.0,,1.0,Average Weekly Demand,False,False,True,False,Reorder Required,Plan Reorder
ST07,SKU04066,142,60,12,0.057971014492753624,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST30,SKU01056,190,87,35,0.06870229007633588,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
